cntry,female,agea,eduyrs,race_intel,race_work,race_better,freq_contact
FR,1,41,14,0,0,1,1
FR,1,63,8,0,1,0,1
FR,0,60,12,0,0,1,1
FR,1,52,16,0,0,0,1
FR,0,71,16,0,0,1,1
FR,0,46,9,0,1,0,1
FR,0,47,10,1,1,1,1
FR,0,28,11,0,1,1,1
FR,0,29,12,0,0,0,1
FR,1,20,14,0,0,0,1
FR,0,36,6,1,1,0,1
FR,0,67,0,0,0,1,1
FR,1,46,6,0,1,0,1
FR,1,88,0,0,1,NA,0
FR,1,73,12,0,1,0,1
FR,0,35,16,0,0,0,1
FR,0,73,7,0,1,0,1
FR,0,76,14,0,1,1,1
FR,0,27,12,0,1,0,1
FR,1,67,7,1,1,0,1
FR,0,51,11,1,0,1,1
FR,1,16,11,0,0,1,1
FR,1,69,12,1,1,1,1
FR,1,31,13,0,1,1,0
FR,0,35,13,0,0,0,0
FR,0,51,8,0,0,0,1
FR,0,34,16,0,0,0,1
FR,0,31,15,1,1,0,1
FR,1,76,8,0,1,0,0
FR,0,67,15,0,0,0,1
FR,0,33,22,0,1,1,1
FR,0,19,12,0,1,0,1
FR,0,67,18,0,1,1,1
FR,1,81,8,0,0,0,0
FR,0,47,11,0,0,0,1
FR,0,63,8,0,1,0,0
FR,0,67,9,1,1,0,1
FR,1,41,16,0,0,0,1
FR,1,86,5,0,0,0,0
FR,1,50,14,0,1,0,0
FR,0,49,13,0,0,1,1
FR,0,48,17,0,1,0,1
FR,1,47,16,0,0,1,1
FR,1,15,9,0,1,0,1
FR,1,33,12,0,0,0,1
FR,1,53,14,1,1,1,1
FR,0,33,17,0,0,0,1
FR,0,78,12,1,0,1,1
FR,1,81,8,0,1,1,0
FR,1,55,16,0,0,1,1
FR,0,44,7,0,1,1,1
FR,0,64,7,0,1,0,1
FR,1,23,15,0,0,0,1
FR,1,58,12,0,1,0,1
FR,1,38,17,0,1,0,1
FR,0,50,16,0,0,0,1
FR,0,16,13,0,1,0,1
FR,1,64,8,1,1,0,1
FR,1,34,14,0,0,0,1
FR,1,32,16,0,0,0,1
FR,0,37,23,0,0,0,1
FR,0,47,13,0,0,0,1
FR,1,72,13,0,0,0,1
FR,1,55,13,0,1,NA,1
FR,0,70,13,0,1,NA,0
FR,1,67,13,0,1,0,0
FR,0,86,13,1,1,0,1
FR,1,35,10,0,0,0,0
FR,0,68,9,0,0,0,NA
FR,0,56,15,0,0,0,1
